visitorid,ses_rec,ses_rec_avg,user_rec,ses_n,ses_n_r,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,major_spend_r,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_ho_avg,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran,target
266610,19.0,19.0,19.0,1.0,0.05263157894736842,2.0,2.0,1.0,1.0,16800.0,16800.0,0.0,1.0,1.0,7.0,8.0,0.0,1.0833333333333333,0.5416666666666666,0.0,0.0
266892,10.0,10.0,10.0,1.0,0.1,2.0,2.0,1.0,1.0,71640.0,71640.0,1.0,1.0,1.0,8.0,15.0,0.0,3.1666666666666665,1.5833333333333333,0.0,0.0
266961,52.0,52.0,52.0,1.0,0.019230769230769232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,14.0,0.0,0.0,0.0,-1.0,0.0
274264,20.0,5.0,26.0,2.0,0.07692307692307693,3.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,7.0,14.5,0.0,1.9666666666666666,1.3111111111111111,-1.0,0.0
276992,5.0,5.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,0.0,-1.0,0.0
311205,64.0,3.625,95.0,9.0,0.09473684210526316,20.0,2.2222222222222223,2.0,0.2222222222222222,90840.0,10093.333333333334,0.1111111111111111,1.1111111111111112,1.3333333333333333,5.555555555555555,17.0,0.4444444444444444,2.6666666666666665,1.2,0.0,0.0
322384,5.0,5.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,-1.0,0.0
326304,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,163200.0,163200.0,1.0,1.0,1.0,8.0,6.0,1.0,12.883333333333333,6.441666666666666,0.0,0.0
327087,5.0,5.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,14.0,0.0,0.0,0.0,-1.0,0.0
327998,21.0,21.0,21.0,1.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,0.0,0.0,0.0,-1.0,0.0
361337,43.0,43.0,43.0,1.0,0.023255813953488372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,-1.0,0.0
363402,0.0,0.0,0.0,1.0,-1.0,2.0,2.0,1.0,1.0,13080.0,13080.0,0.0,1.0,1.0,8.0,11.0,0.0,3.0166666666666666,1.5083333333333333,0.0,0.0
367987,78.0,0.0,78.0,2.0,0.02564102564102564,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,5.5,1.0,0.2,0.1,-1.0,0.0
370123,1.0,0.0,1.0,2.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,8.0,20.5,1.0,6.616666666666666,4.4111111111111105,-1.0,0.0
373394,4.0,4.0,4.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,-1.0,0.0
377342,28.0,28.0,28.0,1.0,0.03571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,-1.0,0.0
379894,88.0,88.0,88.0,1.0,0.011363636363636364,2.0,2.0,1.0,1.0,68520.0,68520.0,1.0,1.0,1.0,5.0,19.0,0.0,3.966666666666667,1.9833333333333334,0.0,0.0
400676,32.0,21.333333333333332,97.0,4.0,0.041237113402061855,5.0,1.25,1.0,0.25,69720.0,17430.0,0.25,1.0,1.0,6.5,12.5,0.0,13.433333333333334,10.746666666666666,0.0,0.0
404224,39.0,39.0,39.0,1.0,0.02564102564102564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,0.0,0.0,0.0,-1.0,0.0
405897,79.0,79.0,79.0,1.0,0.012658227848101266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,22.0,0.0,0.0,0.0,-1.0,0.0
412954,78.0,78.0,78.0,1.0,0.01282051282051282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,-1.0,0.0
423114,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,-1.0,0.0
432128,10.0,10.0,10.0,1.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,15.0,0.0,2.466666666666667,0.8222222222222223,-1.0,0.0
433583,52.0,0.0,52.0,2.0,0.038461538461538464,12.0,6.0,6.0,3.0,1042920.0,521460.0,1.0,3.0,3.0,6.0,13.5,0.0,10.625,1.7708333333333333,0.0,0.0
437168,14.0,14.0,14.0,1.0,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,-1.0,0.0
452149,2.0,2.0,5.0,2.0,0.4,3.0,1.5,1.0,0.5,149880.0,74940.0,0.5,1.0,1.0,8.0,9.5,0.5,7.55,5.033333333333333,0.0,0.0
463561,4.0,15.0,67.0,5.0,0.07462686567164178,7.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,1.4,7.0,12.4,0.0,0.18333333333333332,0.13095238095238096,-1.0,0.0
464760,11.0,3.0,14.0,2.0,0.14285714285714285,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,8.0,13.5,0.0,0.19166666666666668,0.0212962962962963,-1.0,0.0
467732,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,21.0,0.0,0.0,0.0,-1.0,0.0
468111,47.0,47.0,47.0,1.0,0.02127659574468085,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,23.0,0.0,0.8,0.26666666666666666,-1.0,0.0
472364,14.0,14.0,14.0,1.0,0.07142857142857142,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,16.0,0.0,10.25,2.05,-1.0,0.0
476273,25.0,25.0,25.0,1.0,0.04,2.0,2.0,1.0,1.0,328440.0,328440.0,1.0,1.0,1.0,7.0,20.0,0.0,4.6,2.3,0.0,0.0
482515,0.0,6.0,7.0,2.0,0.2857142857142857,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,20.5,0.5,0.0,0.0,-1.0,0.0
486632,41.0,0.0,41.0,3.0,0.07317073170731707,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,5.0,0.0,6.8999999999999995,3.4499999999999997,-1.0,0.0
497521,35.0,35.0,35.0,1.0,0.02857142857142857,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,10.0,0.0,22.366666666666667,5.591666666666667,-1.0,0.0
497935,97.0,0.0,97.0,2.0,0.020618556701030927,13.0,6.5,4.0,2.0,41280.0,20640.0,0.0,1.0,6.0,5.0,11.5,0.0,5.483333333333333,0.8435897435897436,0.0,0.0
519144,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,21.0,0.0,0.0,0.0,-1.0,0.0
530526,80.0,80.0,80.0,1.0,0.0125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,22.0,0.0,0.0,0.0,-1.0,0.0
532309,5.0,18.0,24.0,2.0,0.08333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,4.0,0.0,0.0,0.0,-1.0,0.0
534197,54.0,54.0,54.0,1.0,0.018518518518518517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,0.0,0.0,0.0,-1.0,0.0
541717,41.0,41.0,41.0,1.0,0.024390243902439025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,0.0
549317,34.0,34.0,34.0,1.0,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,0.0
564487,15.0,15.0,15.0,1.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,1.0,0.0,0.0,-1.0,0.0
592330,11.0,0.0,11.0,2.0,0.18181818181818182,2.0,1.0,1.0,0.5,17640.0,8820.0,0.0,1.0,1.0,8.0,9.5,0.0,0.0,0.0,0.0,0.0
598716,7.0,7.0,7.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,10.0,0.0,0.0,0.0,-1.0,0.0
626161,75.0,75.0,75.0,1.0,0.013333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,-1.0,0.0
643245,68.0,68.0,68.0,1.0,0.014705882352941176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,17.0,0.0,0.0,0.0,-1.0,0.0
646391,30.0,30.0,30.0,1.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,21.0,0.0,0.0,0.0,-1.0,0.0
653755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,1.0,0.0,0.0,-1.0,0.0
667908,10.0,10.0,10.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,-1.0,0.0
675693,41.0,41.0,41.0,1.0,0.024390243902439025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,-1.0,0.0
677110,38.0,11.0,60.0,3.0,0.05,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,6.666666666666667,10.0,0.0,3.1166666666666667,2.3375,-1.0,0.0
686854,41.0,8.5,76.0,5.0,0.06578947368421052,15.0,3.0,7.0,1.4,496680.0,99336.0,0.6,1.8,2.0,6.4,13.2,0.0,2.2133333333333334,0.7377777777777778,0.0,0.0
710895,12.0,12.0,12.0,1.0,0.08333333333333333,2.0,2.0,1.0,1.0,45480.0,45480.0,0.0,1.0,1.0,8.0,10.0,0.0,3.0833333333333335,1.5416666666666667,0.0,0.0
738746,5.0,5.0,5.0,1.0,0.2,6.0,6.0,3.0,3.0,93360.0,93360.0,1.0,3.0,3.0,8.0,12.0,0.0,4.033333333333333,0.6722222222222222,0.0,0.0
751064,22.0,22.0,22.0,1.0,0.045454545454545456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,1.0,0.0,0.0,-1.0,0.0
753334,10.0,0.0,10.0,2.0,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.5,0.0,0.0,0.0,-1.0,0.0
756473,57.0,57.0,57.0,1.0,0.017543859649122806,1.0,1.0,1.0,1.0,251880.0,251880.0,1.0,1.0,1.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0
757589,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,0.0,0.0,-1.0,0.0
766063,83.0,83.0,83.0,1.0,0.012048192771084338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,-1.0,0.0
768139,14.0,20.25,97.0,5.0,0.05154639175257732,9.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,1.8,6.0,14.4,0.0,16.866666666666667,9.37037037037037,-1.0,0.0
780731,37.0,37.0,37.0,1.0,0.02702702702702703,2.0,2.0,1.0,1.0,214440.0,214440.0,1.0,1.0,1.0,7.0,20.0,0.0,3.033333333333333,1.5166666666666666,0.0,0.0
783920,57.0,57.0,57.0,1.0,0.017543859649122806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,17.0,1.0,0.0,0.0,-1.0,0.0
784558,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,25560.0,25560.0,0.0,1.0,1.0,8.0,10.0,1.0,9.483333333333333,4.741666666666666,0.0,0.0
787793,17.0,17.0,17.0,1.0,0.058823529411764705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,-1.0,0.0
791854,2.0,2.0,3.0,1.0,0.3333333333333333,2.0,2.0,1.0,1.0,90360.0,90360.0,1.0,1.0,1.0,8.0,19.0,0.0,5.533333333333333,2.7666666666666666,0.0,0.0
835408,9.0,9.0,9.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,13.0,1.0,0.0,0.0,-1.0,0.0
836044,80.0,80.0,80.0,1.0,0.0125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,-1.0,0.0
837576,93.0,93.0,93.0,1.0,0.010752688172043012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,1.0,0.0,0.0,-1.0,0.0
845686,95.0,95.0,95.0,1.0,0.010526315789473684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,13.0,0.0,0.0,0.0,-1.0,0.0
861356,31.0,31.0,31.0,1.0,0.03225806451612903,2.0,2.0,1.0,1.0,17400.0,17400.0,0.0,1.0,1.0,7.0,17.0,0.0,2.15,1.075,0.0,0.0
861611,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,-1.0,0.0
861926,4.0,1.5,9.0,3.0,0.3333333333333333,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,8.0,18.0,0.3333333333333333,4.8,3.6,-1.0,0.0
868057,70.0,0.0,70.0,2.0,0.02857142857142857,10.0,5.0,1.0,0.5,8520.0,4260.0,0.0,1.0,4.0,6.0,12.0,0.0,32.05,6.409999999999999,0.0,0.0
880333,5.0,0.0,6.0,2.0,0.3333333333333333,2.0,1.0,1.0,0.5,23400.0,11700.0,0.0,1.0,1.0,8.0,15.5,0.0,0.0,0.0,0.0,0.0
886905,48.0,48.0,48.0,1.0,0.020833333333333332,2.0,2.0,1.0,1.0,53280.0,53280.0,1.0,1.0,1.0,6.0,17.0,0.0,2.683333333333333,1.3416666666666666,0.0,0.0
894555,19.0,19.0,19.0,1.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,-1.0,0.0
901628,49.0,49.0,49.0,1.0,0.02040816326530612,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,21.0,1.0,9.3,4.65,-1.0,0.0
915578,38.0,38.0,38.0,1.0,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,0.0
928873,50.0,50.0,50.0,1.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,17.0,1.0,0.0,0.0,-1.0,0.0
937700,54.0,54.0,54.0,1.0,0.018518518518518517,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,23.0,0.0,0.6,0.3,-1.0,0.0
940205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,1.0,0.0,0.0,-1.0,0.0
946665,39.0,39.0,39.0,1.0,0.02564102564102564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,0.0
949648,45.0,0.0,45.0,2.0,0.044444444444444446,2.0,1.0,1.0,0.5,40320.0,20160.0,0.0,1.0,1.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0
954387,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,21.0,0.0,0.0,0.0,-1.0,0.0
960145,65.0,3.5,74.0,3.0,0.04054054054054054,5.0,1.6666666666666667,1.0,0.3333333333333333,103920.0,34640.0,0.3333333333333333,1.0,1.3333333333333333,6.0,18.333333333333332,0.0,8.450000000000001,5.07,0.0,0.0
960773,31.0,31.0,31.0,1.0,0.03225806451612903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,0.0,0.0,0.0,-1.0,0.0
961832,95.0,95.0,95.0,1.0,0.010526315789473684,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,12.0,0.0,4.816666666666666,1.2041666666666666,-1.0,0.0
962057,35.0,35.0,35.0,1.0,0.02857142857142857,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,7.0,9.0,0.0,6.8,0.24285714285714285,-1.0,0.0
964767,11.0,0.0,11.0,2.0,0.18181818181818182,4.0,2.0,2.0,1.0,409440.0,204720.0,0.5,2.0,2.0,8.0,13.5,0.0,2.475,1.2375,0.0,0.0
971576,8.0,8.5,26.0,3.0,0.11538461538461539,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,7.333333333333333,9.333333333333334,0.3333333333333333,6.383333333333333,4.7875,-1.0,0.0
973243,13.0,13.0,13.0,1.0,0.07692307692307693,2.0,2.0,1.0,1.0,56520.0,56520.0,1.0,1.0,1.0,8.0,10.0,0.0,0.7833333333333333,0.39166666666666666,0.0,0.0
973614,30.0,30.0,30.0,1.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,1.0,0.0,0.0,-1.0,0.0
1000675,79.0,79.0,79.0,1.0,0.012658227848101266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,1.0,0.0,0.0,-1.0,0.0
1001901,27.0,27.0,27.0,1.0,0.037037037037037035,2.0,2.0,1.0,1.0,18600.0,18600.0,0.0,1.0,1.0,7.0,9.0,0.0,1.0166666666666666,0.5083333333333333,0.0,0.0
1016212,16.0,0.0,17.0,2.0,0.11764705882352941,2.0,1.0,1.0,0.5,18120.0,9060.0,0.0,1.0,1.0,7.0,19.5,0.0,0.0,0.0,0.0,0.0
1018339,0.0,0.0,0.0,2.0,-1.0,4.0,2.0,2.0,1.0,32880.0,16440.0,0.0,1.0,1.0,8.0,17.5,0.5,2.4916666666666667,1.2458333333333333,0.0,0.0
1019930,25.0,25.0,25.0,1.0,0.04,2.0,2.0,1.0,1.0,180600.0,180600.0,1.0,1.0,1.0,7.0,9.0,0.0,5.05,2.525,0.0,0.0
1029764,29.0,29.0,29.0,1.0,0.034482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,17.0,1.0,0.03333333333333333,0.016666666666666666,-1.0,0.0
1039973,40.0,40.0,40.0,1.0,0.025,2.0,2.0,1.0,1.0,129960.0,129960.0,1.0,1.0,1.0,7.0,21.0,0.0,3.8833333333333333,1.9416666666666667,0.0,0.0
1041640,0.0,0.0,0.0,1.0,-1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,13.0,0.0,0.65,0.21666666666666667,-1.0,0.0
1046904,46.0,46.0,46.0,1.0,0.021739130434782608,2.0,2.0,1.0,1.0,40680.0,40680.0,0.0,1.0,1.0,7.0,0.0,0.0,8.583333333333334,4.291666666666667,0.0,0.0
1053783,28.0,10.0,39.0,2.0,0.05128205128205128,9.0,4.5,4.0,2.0,92280.0,46140.0,0.5,2.0,2.0,7.0,11.0,0.0,8.991666666666667,1.9981481481481482,0.0,0.0
1055524,86.0,86.0,86.0,1.0,0.011627906976744186,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,16.0,1.0,8.116666666666667,2.7055555555555557,-1.0,0.0
1060139,2.0,2.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,19560.0,19560.0,0.0,1.0,1.0,8.0,20.0,0.0,8.0,4.0,0.0,0.0
1064350,8.0,13.0,21.0,2.0,0.09523809523809523,2.0,1.0,1.0,0.5,37560.0,18780.0,0.0,1.0,1.0,7.5,16.5,1.0,0.0,0.0,0.0,0.0
1064422,40.0,0.0,40.0,2.0,0.05,2.0,1.0,1.0,0.5,43080.0,21540.0,0.0,1.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0
1073868,46.0,46.0,46.0,1.0,0.021739130434782608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,0.0
1081618,33.0,33.0,33.0,1.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,-1.0,0.0
1086334,16.0,15.5,48.0,3.0,0.0625,4.0,1.3333333333333333,2.0,0.6666666666666666,636360.0,212120.0,0.6666666666666666,1.0,1.0,6.333333333333333,22.666666666666668,0.0,14.116666666666667,10.5875,0.0,0.0
1092103,6.0,0.0,6.0,2.0,0.3333333333333333,3.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.5,8.0,18.5,0.0,0.11666666666666667,0.07777777777777778,-1.0,0.0
1092822,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,12.0,1.0,7.083333333333333,2.361111111111111,-1.0,0.0
1098890,44.0,44.0,44.0,1.0,0.022727272727272728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,-1.0,0.0
1105421,47.0,0.0,47.0,2.0,0.0425531914893617,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.5,0.0,0.0,0.0,-1.0,0.0
1107268,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,0.0,0.0,0.0,-1.0,0.0
1119459,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,17.0,1.0,0.0,0.0,-1.0,0.0
1124304,92.0,92.0,92.0,1.0,0.010869565217391304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,22.0,1.0,0.0,0.0,-1.0,0.0
1126939,28.0,28.0,28.0,1.0,0.03571428571428571,2.0,2.0,1.0,1.0,59040.0,59040.0,1.0,1.0,1.0,7.0,18.0,0.0,6.816666666666666,3.408333333333333,0.0,0.0
1136783,12.0,12.0,12.0,1.0,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,11.0,0.0,0.0,0.0,-1.0,0.0
1149209,14.0,14.0,14.0,1.0,0.07142857142857142,2.0,2.0,1.0,1.0,23880.0,23880.0,0.0,1.0,1.0,8.0,21.0,1.0,1.2833333333333334,0.6416666666666667,0.0,0.0
1151275,88.0,88.0,88.0,1.0,0.011363636363636364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,19.0,0.0,0.0,0.0,-1.0,0.0
1169956,43.0,9.0,71.0,4.0,0.056338028169014086,10.0,2.5,5.0,1.25,79080.0,19770.0,0.25,1.25,1.5,6.25,8.75,0.75,6.683333333333334,2.6733333333333333,0.0,0.0
1170165,18.0,24.0,92.0,4.0,0.043478260869565216,5.0,1.25,2.0,0.5,437760.0,109440.0,0.5,1.0,1.0,6.5,17.25,0.25,4.2,3.3600000000000003,0.0,0.0
1172355,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,10.0,1.0,0.0,0.0,-1.0,0.0
1188257,80.0,80.0,80.0,1.0,0.0125,4.0,4.0,2.0,2.0,148320.0,148320.0,1.0,2.0,2.0,5.0,16.0,0.0,14.716666666666667,3.6791666666666667,0.0,0.0
1188424,9.0,9.0,9.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,18.0,1.0,0.0,0.0,-1.0,0.0
1188952,6.0,15.25,69.0,5.0,0.07246376811594203,11.0,2.2,1.0,0.2,111120.0,22224.0,0.2,1.2,1.6,7.0,9.2,0.0,3.9033333333333333,1.7742424242424242,0.0,0.0
1191166,40.0,40.0,40.0,1.0,0.025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,0.0,0.0,0.0,-1.0,0.0
1197343,4.0,1.0,10.0,5.0,0.5,45.0,9.0,22.0,4.4,468348.0,93669.6,0.4,4.0,8.8,8.0,10.6,0.4,7.970000000000001,0.8855555555555555,0.0,0.0
1199692,84.0,84.0,84.0,1.0,0.011904761904761904,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,10.0,0.0,3.6,1.2,-1.0,0.0
1222971,28.0,28.0,28.0,1.0,0.03571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,0.0
1243048,2.0,47.0,50.0,2.0,0.04,4.0,2.0,2.0,1.0,78168.0,39084.0,0.0,1.0,1.0,7.0,17.5,0.5,10.2,5.1,0.0,0.0
1254385,83.0,83.0,83.0,1.0,0.012048192771084338,2.0,2.0,1.0,1.0,62760.0,62760.0,1.0,1.0,1.0,5.0,18.0,0.0,13.516666666666667,6.758333333333334,0.0,0.0
1261626,16.0,12.0,66.0,5.0,0.07575757575757576,12.0,2.4,0.0,0.0,0.0,0.0,0.0,1.4,1.8,6.4,9.8,0.4,5.703333333333333,2.3763888888888887,-1.0,0.0
1264132,26.0,26.0,26.0,1.0,0.038461538461538464,2.0,2.0,1.0,1.0,90600.0,90600.0,1.0,1.0,1.0,7.0,9.0,0.0,0.8166666666666667,0.4083333333333333,0.0,0.0
1268372,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0,0.0,0.0,-1.0,0.0
1282080,49.0,49.0,49.0,1.0,0.02040816326530612,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,10.0,0.0,3.45,0.24642857142857144,-1.0,0.0
1287568,0.0,0.0,0.0,1.0,-1.0,2.0,2.0,1.0,1.0,20040.0,20040.0,0.0,1.0,1.0,8.0,8.0,0.0,12.216666666666667,6.108333333333333,0.0,0.0
1292991,60.0,60.0,60.0,1.0,0.016666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,0.0,0.0,0.0,-1.0,0.0
1300989,48.0,48.0,48.0,1.0,0.020833333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,-1.0,0.0
1308763,13.0,0.0,13.0,2.0,0.15384615384615385,4.0,2.0,2.0,1.0,42480.0,21240.0,0.0,1.5,1.5,8.0,4.0,0.0,12.9,6.45,0.0,0.0
1311579,62.0,62.0,62.0,1.0,0.016129032258064516,8.0,8.0,4.0,4.0,167520.0,167520.0,1.0,4.0,4.0,6.0,8.0,0.0,15.866666666666667,1.9833333333333334,0.0,0.0
1312271,9.0,9.0,9.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,22.0,0.0,0.0,0.0,-1.0,0.0
